id,smi,label
neg_725,OC(C)(C)c1onc(c2ncn3c2CN(C)C(c4c3cccc4Cl)=O)n1,0
neg_726,CN(C)Cc1oc(CSCCNC2C([N+]([O-])=O)=CC=N2)cc1,0
neg_727,c1cccn2c1nc(c2)CCN,0
neg_728,CC(=O)Oc1ccccc1C(O)=O,0
neg_729,O=C1N=CN=C2NNC=C12,0
neg_730,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,0
neg_731,CN1C(=O)N(C)c2nc[nH]c2C1=O.CN3C(=O)N(C)c4nc[nH]c4C3=O.NCCN,0
neg_732,CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3,0
neg_733,O.O.O.CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O,0
neg_734,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O,0
neg_735,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
neg_736,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,0
neg_737,[Na+].CCOc1ccc2ccccc2c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C([O-])=O,0
neg_738,CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12,0
neg_739,Cc1c(O)cccc1C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C,0
neg_740,COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1,0
neg_741,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,0
neg_742,[Cl-].CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O.[H+],0
neg_743,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0
neg_744,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O,0
neg_745,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(O)=O,0
neg_746,CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12,0
neg_747,[Na+].Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C([O-])=O)nn1,0
neg_748,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc3ccncc3)C2=O)C(O)=O,0
neg_749,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,0
neg_750,NCC(O)c1ccc(O)c(O)c1,0
neg_751,COc1ccc2nc([nH]c2c1)[S](=O)Cc3ncc(C)c(OC)c3C,0
neg_752,Cc1onc(c2ccccc2)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(O)=O,0
neg_753,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C([O-])=O,0
neg_754,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,0
neg_755,N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1Cl,0
neg_756,CCCNC(=O)N[S](=O)(=O)c1ccc(Cl)cc1,0
neg_757,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O,0
neg_758,N[S](=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,0
neg_759,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0
neg_760,CC(C)(Oc1ccc(Cl)cc1)C(O)=O,0
neg_761,Clc1ccccc1C(n2ccnc2)(c3ccccc3)c4ccccc4,0
neg_762,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,0
neg_763,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,0
neg_764,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12,0
neg_765,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,0
neg_766,NC(CO)(CO)CO,0
neg_767,O=C1Oc2ccccc2C=C1,0
neg_768,Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2,0
neg_769,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@]4(C)CCC(=O)C[C@H]4CC3=O,0
neg_770,OC1=C(CC2=C(O)Oc3ccccc3C2=O)C(=O)c4ccccc4O1,0
neg_771,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,0
neg_772,CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,0
neg_773,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@@H](CC[C@]67O)C8=CC(=O)OC8)C4,0
neg_774,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,0
neg_775,Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,0
neg_776,OC1=C(C2CCC(CC2)c3ccc(Cl)cc3)C(=O)C(=O)c4ccccc14,0
neg_777,OC(=O)CCCCCCCC(O)=O,0
neg_778,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,0
neg_779,CCC(C)C(N)C1=NC(CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NCCCC[C@@H]2NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](Cc3[nH]cnc3)NC(=O)[C@@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,0
neg_780,[Cl-].CC(C[N+](C)(C)C)OC(N)=O,0
neg_781,CC[N+](C)(C)Cc1ccccc1Br.Cc2ccc(cc2)[S]([O-])(=O)=O,0
neg_782,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,0
neg_783,NCCc1ccc(O)c(O)c1,0
neg_784,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0
neg_785,O.C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(=C(N)/O)/C(=O)[C@@]3(O)C(=O)C2=C(O)c4c(O)cccc14,0
neg_786,[Cl].CCCCOc1ccc(cc1)C(=O)CCN2CCCCC2,0
neg_787,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,0
neg_788,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(N)=O,0
neg_789,CN[C@@H](C)[C@H](O)c1ccccc1,0
neg_790,CNC[C@H](O)c1ccc(O)c(O)c1,0
neg_791,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
neg_792,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0
neg_793,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C2=O)C(O)=O,0
neg_794,[Br-].C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(c3ccccc3)c4ccccc4,0
neg_795,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,0
neg_796,CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl,0
neg_797,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,0
neg_798,CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,0
neg_799,OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(F)C(=O)NC2=O,0
neg_800,Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(F)cccc4Cl,0
neg_801,FC1=CNC(=O)NC1=O,0
neg_802,N[S](=O)(=O)c1cc(C(O)=O)c(NCc2occc2)cc1Cl,0
neg_803,NC1=NC(=O)c2ncn(COC(CO)CO)c2N1,0
neg_804,[Br-].C[N+]1(C)CCC(C1)OC(=O)C(O)(C2CCCC2)c3ccccc3,0
neg_805,CC(C)N=C1C=C2N(c3ccc(Cl)cc3)c4ccccc4N=C2C=C1Nc5ccc(Cl)cc5,0
neg_806,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,0
neg_807,OC(COc1ccc2OC(=CC(=O)c2c1)C(O)=O)COc3cccc4OC(=CC(=O)c34)C(O)=O,0
neg_808,[Br-].CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,0
neg_809,NC(N)=N\N=C\c1c(Cl)cccc1Cl,0
neg_810,NC(N)=NCCN1CCCCCCC1,0
neg_811,CN1C2CCC1CC(C2)OC(=O)C(O)c3ccccc3,0
neg_812,NNc1nncc2ccccc12,0
neg_813,N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1Cl,0
neg_814,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,0
neg_815,N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1C(F)(F)F,0
neg_816,CC(C)Cc1ccc(cc1)C(C)C(O)=O,0
neg_817,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3,0
neg_818,c12c(c(ccc1)Cl)C(N(Cc1n2cnc1c1nc(on1)[C@](CO)(C)O)C)=O,0
neg_819,NCCc1cn2c(n1)cccc2,0
neg_820,CCC(C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4,0
neg_821,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,0
neg_822,OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3,0
neg_823,C[C@H](N)[C@H](O)c1cccc(O)c1,0
neg_824,NNC(=O)c1ccncc1,0
neg_825,CC(C)NCC(O)c1ccc(O)c(O)c1,0
neg_826,OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]1O,0
neg_827,CC(=O)N1CCN(CC1)c2ccc(OC[C@H]3CO[C@@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2,0
neg_828,CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(N)=O,0
neg_829,N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,0
neg_830,OCC(O)C(O)C(O)C(O)CO,0
neg_831,CN(C)C1C2C(O)C3C(=C)c4c(Cl)ccc(O)c4C(=C3C(=O)C2(O)C(=O)\C(=C(N)/O)C1=O)O,0
neg_832,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,0
neg_833,Cc1cccc(Nc2ccccc2C(O)=O)c1C,0
neg_834,CN=C(NCCSCc1nc[nH]c1C)NC#N,0
neg_835,OC[C@@H]1CC[C@@H](O1)n2cnc3C(=O)N=CNc23,0
neg_836,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C,0
neg_837,[Br-].CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,0
neg_838,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,0
neg_839,NC(Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O,0
neg_840,[Br-].C[N+]1(C)CCCC(C1)OC(=O)C(O)(c2ccccc2)c3ccccc3,0
neg_841,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0
neg_842,C1CN2CCC1C(C2)CN3c4ccccc4Sc5ccccc35,0
neg_843,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,0
neg_844,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc3ccccc13,0
neg_845,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O,0
neg_846,CN1C(CCl)Nc2cc(Cl)c(cc2[S]1(=O)=O)[S](N)(=O)=O,0
neg_847,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,0
neg_848,[Cl-].[Cl-].[Cl-].COc1cccnc1CCCCNC2=NC=C(Cc3ccc(C)nc3)C(=O)N2.[H+].[H+].[H+],0
neg_849,Cc1ccc(CC2=CN=C(NCCSCc3oc(cc3)C(C)(C)N)NC2=O)cn1,0
neg_850,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3scnc3)Cc4ccccc4,0
neg_851,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)c4ccc5ccccc5n4,0
neg_852,[Na+].CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C([O-])=O)c1I,0
neg_853,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@@H](O[C@@H](C)[C@]2(O)C=O)O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N,0
neg_854,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,0
neg_855,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)c(Cl)c1,0
neg_856,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,0
neg_857,CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O,0
neg_858,OCc1cccnc1,0
neg_859,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0
neg_860,CC(CCc1ccccc1)NC(C)C(O)c2ccc(O)cc2,0
neg_861,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C,0
neg_862,OC(=O)CCc1oc(c2ccccc2)c(n1)c3ccccc3,0
neg_863,CNC(/NCCSCc1oc(CN(C)C)cc1)=C\[N+]([O-])=O,0
neg_864,C[C@H]1O[C@@H](O[C@@H]\2C[C@@H]3O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C/C=C\C=C/C=C\C=C/C=C\C=C2)C[C@H](O)[C@H]3C(O)=O)[C@@H](O)[C@@H](N)[C@@H]1O,0
neg_865,O.O.CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O,0
neg_866,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0
neg_867,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O,0
neg_868,CCOc1ccc(NC(C)=O)cc1,0
neg_869,Nc1ccc(N=Nc2ccccc2)c(N)n1,0
neg_870,CN(C)CCC(c1ccccc1)c2ccccn2,0
neg_871,Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,0
neg_872,CC(COc1ccccc1)N(CCCl)Cc2ccccc2,0
neg_873,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,0
neg_874,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,0
neg_875,Cc1ccc(CC2=CN=C(NCCCCc3ncc(Br)cc3C)NC2=O)cn1,0
neg_876,NC(N)=NCC1COC2(CCCCC2)O1,0
neg_877,[Na+].[O-][S](=O)(=O)CCS,0
neg_878,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,0
neg_879,CN[C@H](CC(C)C)C(=O)NC1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O)[C@@H]6NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC1=O)c7ccc(O)c(c7)c8c(O)cc(O)cc8[C@@H](NC6=O)C(O)=O)c3O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O[C@H]%10C[C@](C)(N)[C@H](O)[C@H](C)O%10)c(Cl)c2,0
neg_880,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(cc2[S]1(=O)=O)[S](N)(=O)=O,0
neg_881,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0
neg_882,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0
neg_883,CCCN(CCC)[S](=O)(=O)c1ccc(cc1)C(O)=O,0
neg_884,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
neg_885,CC(C)NCC(O)COc1cccc2ccccc12,0
neg_886,CC1OC(O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C6=COC(=O)C=C6)C(O)C(O)C1O,0
neg_887,COc1ccc(C[C@H](N)C(=O)NC2[C@@H](O)[C@@H](O[C@@H]2CO)n3cnc4c(ncnc34)N(C)C)cc1,0
neg_888,NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,0
neg_889,c12c(C(N(Cc3n1cnc3c1noc(n1)C(CO)(CO)C)C)=O)c(ccc2)Cl,0
neg_890,c12c(C(N(Cc3n1cnc3c1noc(n1)C(O)(C)C)C)=O)c(ccc2)Cl,0
neg_891,CC1C=CC=C(C(=O)NC2=C(C3=C(C(=C4C(=C3C(=O)C2=CNN5CCN(CC5)C)C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C,0
neg_892,OC(=O)c1ccccc1O,0
neg_893,CN1[C@@H]2CC(C[C@H]1[C@@H]3O[C@H]23)OC(=O)[C@H](CO)c4ccccc4,0
neg_894,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,0
neg_895,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5[nH]ncc5C[C@]4(C)[C@H]3CC[C@]12C,0
neg_896,OC(=O)C1=C\C(C=CC1=O)=N/Nc2ccc(cc2)[S](=O)(=O)Nc3ccccn3,0
neg_897,CC(C)N1CCN(CC1)c2ccc(OC[C@H]3CO[C@@](Cn4cncn4)(O3)c5ccc(Cl)cc5Cl)cc2,0
neg_898,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CCC(=O)O2,0
neg_899,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0
neg_900,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O,0
neg_901,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0
neg_902,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@]4(C[C@H](O)[C@H]23)C=O,0
neg_903,CN1C(=O)N(C)c2nc[nH]c2C1=O,0
neg_904,NC1=NC(=S)c2[nH]cnc2N1,0
neg_905,Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CCCCCC2,0
neg_906,CCCCNC(=O)N[S](=O)(=O)c1ccc(C)cc1,0
neg_907,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,0
neg_908,Nc1nc(N)c2nc(c3ccccc3)c(N)nc2n1,0
neg_909,N[S](=O)(=O)c1cc2c(NC(N[S]2(=O)=O)C(Cl)Cl)cc1Cl,0
neg_910,CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)C(NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,0
neg_911,COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,0
neg_912,CC(=O)CC(c1ccccc1)C2=C(O)Oc3ccccc3C2=O,0
neg_913,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)[nH]cn2)CN1CCCC1)=O,0
neg_914,CC(C)(C(O)=O)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,0
neg_915,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,0
neg_916,OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,0
neg_917,c1cn(CCO)c(CC)c(O)c1=O,0
neg_918,c1cn(CCCCO)c(CC)c(O)c1=O,0
neg_919,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,0
neg_920,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,0
neg_921,c1cn(CCCO)c(C)c(O)c1=O,0
neg_922,CN1CCN(CC1)c2cc3N(C=C(C(O)=O)C(=O)c3cc2F)c4ccc(F)cc4,0
neg_923,c1ccc([C@H](C[N@]2CC[C@H](C2)O)N(C(Cc2ccccc2N)=O)C)cc1,0
neg_924,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(nc12)N3CCNCC3,0
neg_925,CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN(CCF)c3c2F)C(O)=O,0
neg_926,c1(ccc(c(c1)Cl)Cl)CC(=O)N1[C@H](CN(C(=O)C)CC1)C[N@@]1C[C@H](O)CC1,0
neg_927,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)ccc(C(F)(F)F)cc1,0
neg_928,c1(ccc(cc1)SC)CC(N1[C@H](CN(CC1)C(=O)C)C[N@]1CC[C@H](C1)O)=O,0
neg_929,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)cc(cc(c1)F)F,0
neg_930,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)cc(ccc1)OC,0
neg_931,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc(N(=O)=O)cc1,0
neg_932,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)ccc(OC)cc1,0
neg_933,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0
neg_934,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)cc(ccc1)N(=O)=O,0
neg_935,c1(ccccc1)CC(N1[C@H](CN(CC1)C(=O)C)C[N@]1CC[C@H](C1)O)=O,0
neg_936,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc([S@](=O)C)cc1,0
neg_937,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc(S(=O)(=O)C)cc1,0
neg_938,CN1C(=C(\O)Nc2cc(C)on2)/C(=O)c3ccccc3[S]1(=O)=O,0
neg_939,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0
neg_940,CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,0
neg_941,n1c(scc1c1ccccc1)CCN,0
neg_942,c1c(nc2n1cccc2)CCN,0
neg_943,CCOC(=O)N1CCC(CC1)=C2c3ccc(Cl)cc3CCc4cccnc24,0
neg_944,CN1C(=C(/O)Nc2sc(C)cn2)/C(=O)c3ccccc3[S]1(=O)=O,0
neg_945,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCNCC3,0
neg_946,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCN(C)CC3,0
neg_947,CN1C(=C(/O)Nc2ccccn2)/C(=O)c3ccccc3[S]1(=O)=O,0
neg_948,CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c3[nH]c4ccc(N[S](C)(=O)=O)cc4c3,0
neg_949,CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,0
neg_950,CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN4CCSc2c34)C(O)=O,0
neg_951,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0
